epoch,iteration,model_best_val_score,model_loss,model_val_score,step,train_dataset_size,val_dataset_size
20.0,6.0,1.8505755861042417e-07,-69.08658409118652,5.8898108363791835e-06,209,4000.0,1000.0
21.0,6.0,1.8505755861042417e-07,-68.99204778671265,2.1835503503098153e-06,210,4000.0,1000.0
22.0,6.0,1.8505755861042417e-07,-68.43031358718872,2.760423512881971e-06,211,4000.0,1000.0
23.0,6.0,1.7961095011287398e-07,-68.9096999168396,2.310565605512238e-06,212,4000.0,1000.0
24.0,6.0,1.7347116454402567e-07,-68.26930570602417,8.411881935899146e-06,213,4000.0,1000.0
25.0,6.0,1.6572970196193637e-07,-68.35053825378418,8.790939318714663e-06,214,4000.0,1000.0
26.0,6.0,1.0445155851357413e-07,-68.58122062683105,3.726391696545761e-06,215,4000.0,1000.0
27.0,6.0,8.219716107760178e-08,-69.12989091873169,2.392672740825219e-06,216,4000.0,1000.0
28.0,6.0,8.219716107760178e-08,-69.02866554260254,2.6819629965757485e-06,217,4000.0,1000.0
29.0,6.0,8.219716107760178e-08,-69.04140281677246,4.4123407860752195e-06,218,4000.0,1000.0
30.0,6.0,8.219716107760178e-08,-68.59197998046875,6.541173661389621e-06,219,4000.0,1000.0
31.0,6.0,8.219716107760178e-08,-68.6737232208252,3.5170323826605454e-06,220,4000.0,1000.0
32.0,6.0,8.219716107760178e-08,-68.68638134002686,2.347403778912849e-06,221,4000.0,1000.0
0.0,7.0,4.780431481776759e-06,-59.750746726989746,2.4689339625183493e-05,222,4000.0,1000.0
1.0,7.0,3.4594504541018978e-06,-67.42837381362915,4.849612196267117e-06,223,4000.0,1000.0
2.0,7.0,1.2136036957599572e-06,-68.92440176010132,1.2136036957599572e-06,224,4000.0,1000.0
3.0,7.0,3.6159320870865486e-07,-69.26647233963013,3.6159320870865486e-07,225,4000.0,1000.0
4.0,7.0,1.6952513703927252e-07,-69.36706876754761,1.6952513703927252e-07,226,4000.0,1000.0
5.0,7.0,1.0506944647659111e-07,-69.38752031326294,1.6484564469010365e-07,227,4000.0,1000.0
6.0,7.0,8.782146920793821e-08,-69.37729740142822,1.2146264225521008e-06,228,4000.0,1000.0
7.0,7.0,8.671384676972593e-08,-68.6242561340332,1.2451481779862661e-05,229,4000.0,1000.0
8.0,7.0,7.92633514379304e-08,-67.86843585968018,7.307853138627252e-06,230,4000.0,1000.0
9.0,7.0,7.853735439766751e-08,-68.90081405639648,1.7664895040070405e-06,231,4000.0,1000.0
10.0,7.0,7.836083426582263e-08,-69.23419523239136,1.9265983155491995e-06,232,4000.0,1000.0
11.0,7.0,7.836083426582263e-08,-69.27156352996826,6.974162829465058e-07,233,4000.0,1000.0
12.0,7.0,7.779866706414396e-08,-69.33682298660278,9.709882533570635e-07,234,4000.0,1000.0
13.0,7.0,7.779866706414396e-08,-69.08507299423218,1.0362363127569552e-06,235,4000.0,1000.0
14.0,7.0,7.779866706414396e-08,-68.94720888137817,1.0142335668206215e-05,236,4000.0,1000.0
15.0,7.0,7.779866706414396e-08,-68.29845094680786,1.123983474826673e-05,237,4000.0,1000.0
16.0,7.0,7.779866706414396e-08,-67.92418241500854,6.685938387818169e-06,238,4000.0,1000.0
17.0,7.0,7.779866706414396e-08,-68.60004568099976,4.706465006165672e-06,239,4000.0,1000.0
0.0,8.0,3.264991391915828e-05,-48.47725087404251,5.144293754710816e-05,240,4000.0,1000.0
1.0,8.0,1.2342477930360474e-05,-64.87451434135437,1.2342477930360474e-05,241,4000.0,1000.0
2.0,8.0,2.3626332676940365e-06,-68.31725549697876,2.3626332676940365e-06,242,4000.0,1000.0
3.0,8.0,7.28200802768697e-07,-69.10581874847412,7.28200802768697e-07,243,4000.0,1000.0
4.0,8.0,2.791943529700802e-07,-69.29253768920898,2.791943529700802e-07,244,4000.0,1000.0
5.0,8.0,1.3237942653177015e-07,-69.34908246994019,1.3237942653177015e-07,245,4000.0,1000.0
6.0,8.0,8.585163158159048e-08,-69.37393379211426,8.585163158159048e-08,246,4000.0,1000.0
7.0,8.0,6.81446863382007e-08,-69.38817310333252,7.053983352989235e-08,247,4000.0,1000.0
8.0,8.0,5.8777672506948875e-08,-69.3972601890564,6.224460946668842e-08,248,4000.0,1000.0
9.0,8.0,5.3584898296321626e-08,-69.40469408035278,5.5671954157787695e-08,249,4000.0,1000.0
10.0,8.0,4.98246350844056e-08,-69.41027116775513,6.036481181581621e-08,250,4000.0,1000.0
11.0,8.0,4.818543430928912e-08,-69.41442012786865,6.272757957503927e-08,251,4000.0,1000.0
12.0,8.0,4.506432915718506e-08,-69.41723680496216,9.05778207993535e-08,252,4000.0,1000.0
13.0,8.0,4.098863470858305e-08,-69.26328992843628,3.5029718219448114e-06,253,4000.0,1000.0
14.0,8.0,3.972165529830818e-08,-69.24335527420044,7.665177008675528e-07,254,4000.0,1000.0
15.0,8.0,3.8037981653360475e-08,-69.39370965957642,2.7752275855164044e-07,255,4000.0,1000.0
16.0,8.0,3.771805268115713e-08,-68.80159568786621,5.077618880022783e-06,256,4000.0,1000.0
17.0,8.0,3.771805268115713e-08,-69.03062057495117,2.8675344765360933e-06,257,4000.0,1000.0
18.0,8.0,3.771805268115713e-08,-68.72316265106201,1.6281794614769751e-06,258,4000.0,1000.0
19.0,8.0,3.771805268115713e-08,-69.31247806549072,4.5085252509124984e-07,259,4000.0,1000.0
20.0,8.0,3.771805268115713e-08,-69.09514141082764,7.608221949340077e-06,260,4000.0,1000.0
21.0,8.0,3.700017714436399e-08,-68.93900775909424,1.4570672419722541e-06,261,4000.0,1000.0
22.0,8.0,3.619025790158048e-08,-69.29558515548706,7.971869422362943e-07,262,4000.0,1000.0
23.0,8.0,3.592626995896353e-08,-68.95358657836914,1.7739587292453507e-06,263,4000.0,1000.0
24.0,8.0,3.592626995896353e-08,-69.27439785003662,9.994716947403504e-07,264,4000.0,1000.0
